dsp_item_id	college	award_total	award_range	fiscal_year
10086770	Medicine	30747.00	2	2011
10087583	Medicine	24000.00	2	2011
10089333	Medicine	40956.00	2	2012
10089340	Medicine	429058.00	3	2012
10095114	Public Health	1421240.00	4	2013
10093741	Other Administrative Units	347409.00	3	2013
10087584	Medicine	20871.00	2	2011
10088361	Medicine	339217.00	3	2011
10089349	Medicine	50000.00	2	2012
10089352	Medicine	22000.00	2	2012
10088332	Medicine	48000.00	2	2011
10088354	Medicine	4750.00	1	2011
10089355	Medicine	2500.00	1	2012
10089356	Medicine	31000.00	2	2012
10092114	Other Administrative Units	23683.00	2	2013
10095471	Other Administrative Units	19500.00	2	2013
10094412	Engineering	38289.00	2	2013
10094413	Engineering	1357940.00	4	2013
10088449	Medicine	40000.00	2	2011
10088472	Medicine	100000.00	3	2011
10089357	Medicine	5269.00	1	2012
10089359	Medicine	321473.00	3	2012
10096098	Other Administrative Units	2100.00	1	2013
10096465	Other Administrative Units	21000.00	2	2013
10094459	Engineering	923619.00	3	2013
10094531	Engineering	6000.00	1	2013
10088465	Medicine	100000.00	3	2011
10088533	Medicine	97714.00	2	2011
10089372	Medicine	97200.00	2	2012
10089373	Medicine	354245.00	3	2012
10092306	Medicine	10500.00	2	2013
10092327	Medicine	22928.00	2	2013
10092359	Medicine	21570.00	2	2013
10092377	Medicine	64089.00	2	2013
10092402	Medicine	326154.00	3	2013
10092638	Medicine	2268494.00	4	2013
10088804	Liberal Arts and Sciences	25000.00	2	2012
10088806	Liberal Arts and Sciences	270503.00	3	2012
10092718	Medicine	529116.00	3	2013
10092818	Medicine	226500.00	3	2013
10092788	Other Administrative Units	6000.00	1	2013
10093945	Other Administrative Units	15000.00	2	2013
10092828	Medicine	92975.00	2	2013
10092991	Medicine	15800.00	2	2013
10088824	Liberal Arts and Sciences	0.00	1	2012
10088837	Liberal Arts and Sciences	283033.00	3	2012
10095428	Other Administrative Units	2500.00	1	2013
10096714	Other Administrative Units	939871.00	3	2013
10093045	Medicine	175875.00	3	2013
10093089	Medicine	95586.00	2	2013
10088838	Liberal Arts and Sciences	219396.00	3	2012
10088842	Liberal Arts and Sciences	219132.00	3	2012
10093120	Medicine	108118.00	3	2013
10093126	Medicine	81225.00	2	2013
10096460	Other Administrative Units	32000.00	2	2013
10096788	Other Administrative Units	1282.00	1	2013
10094567	Engineering	149959.00	3	2013
10094216	Engineering	245196.00	3	2013
10088872	Liberal Arts and Sciences	133120.00	3	2012
10088903	Liberal Arts and Sciences	194795.00	3	2012
10093139	Medicine	30000.00	2	2013
10093225	Medicine	87316.00	2	2013
10096735	Other Administrative Units	918921.00	3	2013
10096582	Other Administrative Units	3842.00	1	2013
10093920	Engineering	27909.00	2	2013
10093921	Engineering	50757.00	2	2013
10088907	Liberal Arts and Sciences	20807.00	2	2012
10088937	Liberal Arts and Sciences	10000.00	2	2012
10093332	Medicine	493594.00	3	2013
10093340	Medicine	109250.00	3	2013
10095452	Other Administrative Units	1300.00	1	2013
10095453	Other Administrative Units	1300.00	1	2013
10093376	Medicine	2212086.00	4	2013
10093401	Medicine	16031.00	2	2013
10088939	Liberal Arts and Sciences	11000.00	2	2012
10088947	Liberal Arts and Sciences	65000.00	2	2012
10088541	Medicine	200000.00	3	2011
10088543	Medicine	135000.00	3	2011
10089374	Medicine	309550.00	3	2012
10089375	Medicine	55274.00	2	2012
10093405	Medicine	18300.00	2	2013
10093714	Medicine	348902.00	3	2013
10088544	Medicine	150872.00	3	2011
10088578	Medicine	33868.00	2	2011
10089382	Medicine	1414.00	1	2012
10089390	Medicine	3635.00	1	2012
10093770	Medicine	42460.00	2	2013
10093793	Medicine	353430.00	3	2013
10088151	Medicine	109222.00	3	2011
10088128	Medicine	275397.00	3	2011
10089391	Medicine	50000.00	2	2012
10089395	Medicine	50000.00	2	2012
10093846	Medicine	179690.00	3	2013
10093877	Medicine	3058.00	1	2013
10088131	Medicine	70120.00	2	2011
10088090	Medicine	353564.00	3	2011
10093841	Engineering	319387.00	3	2013
10093844	Engineering	43000.00	2	2013
10089402	Medicine	38000.00	2	2012
10089406	Medicine	88082.00	2	2012
10093905	Medicine	75500.00	2	2013
10093942	Medicine	311950.00	3	2013
10088097	Medicine	190200.00	3	2011
10088111	Medicine	92700.00	2	2011
10093558	Engineering	635000.00	3	2013
10093592	Engineering	163133.00	3	2013
10089409	Medicine	75286.00	2	2012
10089410	Medicine	4500.00	1	2012
10093944	Medicine	56625.00	2	2013
10093955	Medicine	723906.00	3	2013
10095454	Other Administrative Units	1300.00	1	2013
10095506	Other Administrative Units	18263.00	2	2013
10089411	Medicine	33834.00	2	2012
10089413	Medicine	217450.00	3	2012
10088112	Medicine	74295.00	2	2011
10088205	Medicine	295353.00	3	2011
10093989	Medicine	58300.00	2	2013
10094137	Medicine	359380.00	3	2013
10089421	Medicine	28428.00	2	2012
10089434	Medicine	10000.00	2	2012
10088212	Medicine	294030.00	3	2011
10088278	Medicine	51992.00	2	2011
10094308	Medicine	291600.00	3	2013
10094334	Medicine	69239.00	2	2013
10089448	Medicine	63600.00	2	2012
10089452	Medicine	1536.00	1	2012
10088279	Medicine	53852.00	2	2011
10088293	Medicine	185625.00	3	2011
10094340	Medicine	96600.00	2	2013
10094360	Medicine	85543.00	2	2013
10089456	Medicine	4200.00	1	2012
10089457	Medicine	149999.00	3	2012
10094379	Medicine	30000.00	2	2013
10094503	Medicine	25000.00	2	2013
10088294	Medicine	294000.00	3	2011
10087533	Medicine	276450.00	3	2011
10093598	Engineering	49968.00	2	2013
10093610	Engineering	125950.00	3	2013
10089458	Medicine	23405.00	2	2012
10089469	Medicine	47738.00	2	2012
10094603	Medicine	339750.00	3	2013
10094794	Medicine	34000.00	2	2013
10093630	Engineering	190590.00	3	2013
10093301	Engineering	19056.00	2	2013
10087543	Medicine	89959.00	2	2011
10087426	Medicine	17300.00	2	2011
10089472	Medicine	76453.00	2	2012
10089474	Medicine	28246.00	2	2012
10094861	Medicine	12200.00	2	2013
10094931	Medicine	300713.00	3	2013
10093423	Engineering	52287.00	2	2013
10093424	Engineering	3283.00	1	2013
10087427	Medicine	375000.00	3	2011
10087428	Medicine	262421.00	3	2011
10087438	Medicine	25000.00	2	2011
10087446	Medicine	175099.00	3	2011
10095562	Other Administrative Units	12167.00	2	2013
10095642	Other Administrative Units	32655.00	2	2013
10087486	Medicine	10000.00	2	2011
10087490	Medicine	448210.00	3	2011
10095000	Other Administrative Units	1639.00	1	2013
10095072	Other Administrative Units	1315.00	1	2013
10088963	Liberal Arts and Sciences	370132.00	3	2012
10088966	Liberal Arts and Sciences	104332.00	3	2012
10087460	Medicine	122175.00	3	2011
10087302	Medicine	1195758.00	4	2011
10095176	Other Administrative Units	3931.00	1	2013
10095385	Other Administrative Units	5261.00	1	2013
10088977	Liberal Arts and Sciences	400000.00	3	2012
10088986	Liberal Arts and Sciences	239000.00	3	2012
10087311	Medicine	22140.00	2	2011
10087332	Medicine	282150.00	3	2011
10095394	Other Administrative Units	2864.00	1	2013
10094141	Other Administrative Units	6336.00	1	2013
10088987	Liberal Arts and Sciences	824000.00	3	2012
10089003	Liberal Arts and Sciences	100000.00	3	2012
10087342	Medicine	12000.00	2	2011
10087343	Medicine	375000.00	3	2011
10087376	Medicine	25251.00	2	2011
10087391	Medicine	331875.00	3	2011
10089004	Liberal Arts and Sciences	23895.00	2	2012
10089009	Liberal Arts and Sciences	208023.00	3	2012
10087394	Medicine	105700.00	3	2011
10087395	Medicine	100031.00	3	2011
10089035	Liberal Arts and Sciences	108354.00	3	2012
10089044	Liberal Arts and Sciences	157716.00	3	2012
10087396	Medicine	29894.00	2	2011
10087397	Medicine	101700.00	3	2011
10089047	Liberal Arts and Sciences	452555.00	3	2012
10089070	Liberal Arts and Sciences	20000.00	2	2012
10094348	Other Administrative Units	13161.00	2	2013
10094349	Other Administrative Units	1500.00	1	2013
10087398	Medicine	18800.00	2	2011
10087407	Medicine	5400000.00	4	2011
10089095	Liberal Arts and Sciences	8017.00	1	2012
10089098	Liberal Arts and Sciences	582872.00	3	2012
10094350	Other Administrative Units	250.00	1	2013
10094375	Other Administrative Units	35669.00	2	2013
10094939	Medicine	292525.00	3	2013
10094977	Medicine	40079.00	2	2013
10087417	Medicine	1571467.00	4	2011
10087949	Medicine	53487.00	2	2011
10089105	Liberal Arts and Sciences	15000.00	2	2012
10089106	Liberal Arts and Sciences	235534.00	3	2012
10094383	Other Administrative Units	7072.00	1	2013
10094448	Other Administrative Units	3562.00	1	2013
10094978	Medicine	111012.00	3	2013
10095205	Medicine	342703.00	3	2013
10087945	Medicine	270830.00	3	2011
10088022	Medicine	15100.00	2	2011
10089124	Liberal Arts and Sciences	979999.00	3	2012
10089127	Liberal Arts and Sciences	52500.00	2	2012
10094449	Other Administrative Units	1500.00	1	2013
10094572	Other Administrative Units	30794.00	2	2013
10096539	Other Administrative Units	33308.00	2	2013
10096412	Other Administrative Units	6389.00	1	2013
10089480	Medicine	96681.00	2	2012
10089486	Medicine	45244.00	2	2012
10089130	Liberal Arts and Sciences	310000.00	3	2012
10089147	Liberal Arts and Sciences	95000.00	2	2012
10096438	Other Administrative Units	200000.00	3	2013
10096345	Other Administrative Units	250.00	1	2013
10089488	Medicine	5000.00	1	2012
10089492	Medicine	320760.00	3	2012
10096369	Other Administrative Units	6772.00	1	2013
10096422	Other Administrative Units	1664.00	1	2013
10089498	Medicine	70697.00	2	2012
10089503	Medicine	52189.00	2	2012
10089148	Liberal Arts and Sciences	130029.00	3	2012
10089161	Liberal Arts and Sciences	159622.00	3	2012
10096423	Other Administrative Units	2789.00	1	2013
10096107	Other Administrative Units	3538.00	1	2013
10089508	Medicine	50000.00	2	2012
10089521	Medicine	7185.00	1	2012
10089173	Liberal Arts and Sciences	55484.00	2	2012
10089178	Liberal Arts and Sciences	2630378.00	4	2012
10093485	Engineering	400000.00	3	2013
10093081	Engineering	9994.00	1	2013
10096124	Other Administrative Units	4500.00	1	2013
10096211	Other Administrative Units	13162.00	2	2013
10089524	Medicine	50000.00	2	2012
10089525	Medicine	25000.00	2	2012
10089194	Liberal Arts and Sciences	38877.00	2	2012
10089196	Liberal Arts and Sciences	50000.00	2	2012
10096212	Other Administrative Units	9771.00	1	2013
10096213	Other Administrative Units	9771.00	1	2013
10089529	Medicine	82800.00	2	2012
10089534	Medicine	116994.00	3	2012
10093170	Engineering	259961.00	3	2013
10093265	Engineering	6364.00	1	2013
10089197	Liberal Arts and Sciences	63500.00	2	2012
10089206	Liberal Arts and Sciences	131925.00	3	2012
10089538	Medicine	20000.00	2	2012
10089545	Medicine	1500000.00	4	2012
10089222	Liberal Arts and Sciences	120000.00	3	2012
10089239	Liberal Arts and Sciences	74355.00	2	2012
10095211	Medicine	316931.00	3	2013
10095217	Medicine	121404.00	3	2013
10089546	Medicine	10372.00	2	2012
10089547	Medicine	79825.00	2	2012
10095310	Medicine	7550.00	1	2013
10095460	Medicine	28500.00	2	2013
10089315	Liberal Arts and Sciences	40000.00	2	2012
10089321	Liberal Arts and Sciences	5000.00	1	2012
10089556	Medicine	313448.00	3	2012
10089569	Medicine	45216.00	2	2012
10089329	Liberal Arts and Sciences	19325.00	2	2012
10089331	Liberal Arts and Sciences	127500.00	3	2012
10095813	Medicine	108100.00	3	2013
10095852	Medicine	73800.00	2	2013
10089573	Medicine	16500.00	2	2012
10089581	Medicine	100000.00	3	2012
10089345	Liberal Arts and Sciences	2500.00	1	2012
10089353	Liberal Arts and Sciences	421058.00	3	2012
10095994	Medicine	26000.00	2	2013
10095996	Medicine	75600.00	2	2013
10089587	Medicine	15420.00	2	2012
10089593	Medicine	103621.00	3	2012
10096001	Medicine	2565.00	1	2013
10096193	Medicine	27521.00	2	2013
10089360	Liberal Arts and Sciences	1000.00	1	2012
10089370	Liberal Arts and Sciences	33239.00	2	2012
10096252	Other Administrative Units	205931.00	3	2013
10095694	Other Administrative Units	18607.00	2	2013
10089594	Medicine	26800.00	2	2012
10089597	Medicine	183770.00	3	2012
10096271	Medicine	95772.00	2	2013
10096321	Medicine	174909.00	3	2013
10095718	Other Administrative Units	5941.00	1	2013
10095783	Other Administrative Units	9693.00	1	2013
10089394	Liberal Arts and Sciences	60000.00	2	2012
10089451	Liberal Arts and Sciences	436999.00	3	2012
10089604	Medicine	30600.00	2	2012
10089607	Medicine	2580000.00	4	2012
10096614	Medicine	13479.00	2	2013
10096759	Medicine	9000.00	1	2013
10089454	Liberal Arts and Sciences	2185591.00	4	2012
10089460	Liberal Arts and Sciences	40000.00	2	2012
10095788	Other Administrative Units	4060.00	1	2013
10095793	Other Administrative Units	250.00	1	2013
10096834	Medicine	1497.00	1	2013
10096856	Medicine	127175.00	3	2013
10089473	Liberal Arts and Sciences	13502.00	2	2012
10089481	Liberal Arts and Sciences	49916.00	2	2012
10095794	Other Administrative Units	1200.00	1	2013
10095812	Other Administrative Units	5732.00	1	2013
10095843	Other Administrative Units	9057.00	1	2013
10095886	Other Administrative Units	8962.00	1	2013
10089499	Liberal Arts and Sciences	129420.00	3	2012
10089509	Liberal Arts and Sciences	5203520.00	4	2012
10089535	Liberal Arts and Sciences	50006.00	2	2012
10089536	Liberal Arts and Sciences	49372.00	2	2012
10092998	Engineering	10523.00	2	2013
10093047	Engineering	340382.00	3	2013
10096959	Medicine	107311.00	3	2013
10096657	Medicine	297117.00	3	2013
10095890	Other Administrative Units	500.00	1	2013
10095979	Other Administrative Units	12985.00	2	2013
10092575	Engineering	60933.00	2	2013
10092576	Engineering	25000.00	2	2013
10089544	Liberal Arts and Sciences	80000.00	2	2012
10089557	Liberal Arts and Sciences	449930.00	3	2012
10096064	Other Administrative Units	30000.00	2	2013
10096067	Other Administrative Units	2455.00	1	2013
10092669	Engineering	30000.00	2	2013
10092323	Engineering	80444.00	2	2013
10096084	Other Administrative Units	6982.00	1	2013
10096087	Other Administrative Units	34023.00	2	2013
10089578	Liberal Arts and Sciences	89000.00	2	2012
10089667	Liberal Arts and Sciences	42665.00	2	2012
10093014	Medicine	15000.00	2	2013
10094680	Medicine	75000.00	2	2013
10093443	Medicine	13292.00	2	2013
10092240	Medicine	120800.00	3	2013
10089609	Medicine	15865.00	2	2012
10089612	Medicine	43200.00	2	2012
10089682	Liberal Arts and Sciences	14196.00	2	2012
10089683	Liberal Arts and Sciences	150000.00	3	2012
10089613	Medicine	43200.00	2	2012
10089616	Medicine	3770.00	1	2012
10089623	Medicine	62000.00	2	2012
10089632	Medicine	0.00	1	2012
10089688	Liberal Arts and Sciences	108060.00	3	2012
10089689	Liberal Arts and Sciences	158000.00	3	2012
10092727	Engineering	107900.00	3	2013
10092795	Engineering	46728.00	2	2013
10089633	Medicine	0.00	1	2012
10089636	Medicine	252465.00	3	2012
10095615	Medicine	35000.00	2	2013
10093352	Medicine	97238.00	2	2013
10089722	Liberal Arts and Sciences	19379.00	2	2012
10089737	Liberal Arts and Sciences	712506.00	3	2012
10092920	Engineering	12313.00	2	2013
10088975	Engineering	4950.00	1	2013
10089644	Medicine	32400.00	2	2012
10089646	Medicine	430892.00	3	2012
10093311	Medicine	17843.00	2	2013
10093939	Medicine	144114.00	3	2013
10089774	Liberal Arts and Sciences	52637.00	2	2012
10089782	Liberal Arts and Sciences	5514.00	1	2012
10090265	Engineering	214498.00	3	2013
10090274	Engineering	3378.00	1	2013
10089650	Medicine	6767.00	1	2012
10089652	Medicine	1500.00	1	2012
10096090	Medicine	245714.00	3	2013
10094624	Medicine	87565.00	2	2013
10088031	Medicine	22333.00	2	2011
10087958	Medicine	126387.00	3	2011
10089653	Medicine	2400.00	1	2012
10089659	Medicine	226629.00	3	2012
10089804	Liberal Arts and Sciences	189835.00	3	2012
10089814	Liberal Arts and Sciences	83065.00	2	2012
10089671	Medicine	99197.00	2	2012
10089695	Medicine	77100.00	2	2012
10092012	Medicine	65612.00	2	2013
10095203	Medicine	30000.00	2	2013
10089829	Liberal Arts and Sciences	3750.00	1	2012
10089830	Liberal Arts and Sciences	97000.00	2	2012
10089720	Medicine	476789.00	3	2012
10089756	Medicine	13380.00	2	2012
10091586	Medicine	1808569.00	4	2013
10091816	Medicine	796648.00	3	2013
10089773	Medicine	1125.00	1	2012
10089778	Medicine	99703.00	2	2012
10089838	Liberal Arts and Sciences	22950.00	2	2012
10089854	Liberal Arts and Sciences	334125.00	3	2012
10092403	Medicine	25500.00	2	2013
10093229	Medicine	32043.00	2	2013
10089779	Medicine	173996.00	3	2012
10089781	Medicine	36173.00	2	2012
10093230	Medicine	600.00	1	2013
10093328	Medicine	12700.00	2	2013
10089859	Liberal Arts and Sciences	4000.00	1	2012
10089872	Liberal Arts and Sciences	12200.00	2	2012
10089875	Liberal Arts and Sciences	5000.00	1	2012
10089881	Liberal Arts and Sciences	25000.00	2	2012
10089783	Medicine	18900.00	2	2012
10089786	Medicine	160400.00	3	2012
10093419	Medicine	1282815.00	4	2013
10093472	Medicine	174301.00	3	2013
10089886	Liberal Arts and Sciences	188750.00	3	2012
10089898	Liberal Arts and Sciences	18538.00	2	2012
10089787	Medicine	27000.00	2	2012
10089788	Medicine	2500.00	1	2012
10094085	Medicine	51216.00	2	2013
10094106	Medicine	40000.00	2	2013
10089791	Medicine	24900.00	2	2012
10089796	Medicine	129843.00	3	2012
10094558	Medicine	179788.00	3	2013
10094646	Medicine	115995.00	3	2013
10089899	Liberal Arts and Sciences	100000.00	3	2012
10089915	Liberal Arts and Sciences	278352.00	3	2012
10088627	Engineering	46290.00	2	2013
10091203	Engineering	34007.00	2	2013
10089809	Medicine	2000.00	1	2012
10089818	Medicine	80000.00	2	2012
10094688	Medicine	160000.00	3	2013
10095853	Medicine	83816.00	2	2013
10089935	Liberal Arts and Sciences	23240.00	2	2012
10089956	Liberal Arts and Sciences	3000.00	1	2012
10091650	Engineering	399970.00	3	2013
10091659	Engineering	35000.00	2	2013
10089820	Medicine	371250.00	3	2012
10089826	Medicine	60000.00	2	2012
10091286	Medicine	605309.00	3	2013
10091716	Medicine	169640.00	3	2013
10092173	Medicine	1320.00	1	2013
10092953	Medicine	98150.00	2	2013
10089831	Medicine	367538.00	3	2012
10089837	Medicine	23400.00	2	2012
10093310	Medicine	96000.00	2	2013
10094039	Medicine	141915.00	3	2013
10089844	Medicine	12275.00	2	2012
10089847	Medicine	270829.00	3	2012
10094005	Other Administrative Units	2000.00	1	2013
10094006	Other Administrative Units	33477.00	2	2013
10094213	Medicine	310308.00	3	2013
10094576	Medicine	30000.00	2	2013
10089855	Medicine	70000.00	2	2012
10089857	Medicine	371250.00	3	2012
10094027	Other Administrative Units	15695.00	2	2013
10093414	Other Administrative Units	14301.00	2	2013
